Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Ring design (product.metafields.shopify.ring-design),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
banarasi-silk-dupatta-10,,,,,,,,,12,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0251.jpg?v=1750173892,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0251.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,13,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0250.jpg?v=1750173892,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0250.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,14,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0249.jpg?v=1750173892,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0249.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,15,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0248.jpg?v=1750173892,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0248.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,16,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0247.jpg?v=1750173892,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0247.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,17,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0246.jpg?v=1750173892,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0246.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,18,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0245.jpg?v=1750173892,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0245.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,19,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0244.jpg?v=1750173892,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0244.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-10,,,,,,,,,20,,,,,,,,"",0.0,shopify,5,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0243.jpg?v=1750173892,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0243.jpg?v=1750173892,kg,,440.00,
banarasi-silk-dupatta-9,Banarasi Silk Dupatta,<p><span>Banarasi Silk Dupatta</span><br><span>Length :- 2.5 meter</span><br><span>Panna :- 36</span></p>,Nirchal,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,Dupatta,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0281.jpg?v=1750173491,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0281.jpg?v=1750173491,kg,,420.00,active
banarasi-silk-dupatta-9,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0280.jpg?v=1750173491,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0280.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0279.jpg?v=1750173491,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0279.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0278.jpg?v=1750173491,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0278.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0277.jpg?v=1750173491,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0277.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0276.jpg?v=1750173491,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0276.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,7,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0275.jpg?v=1750173491,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0275.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,8,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0274.jpg?v=1750173491,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0274.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,9,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0273.jpg?v=1750173491,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0273.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,10,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0272.jpg?v=1750173491,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0272.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,11,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0271.jpg?v=1750173491,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0271.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,12,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0270.jpg?v=1750173491,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0270.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,13,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0269.jpg?v=1750173491,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0269.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,14,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0268.jpg?v=1750173491,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0268.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,15,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0267.jpg?v=1750173491,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0267.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,16,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0266.jpg?v=1750173491,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0266.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,17,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0265.jpg?v=1750173491,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0265.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,18,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0264.jpg?v=1750173491,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0264.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-9,,,,,,,,,19,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0263.jpg?v=1750173491,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0263.jpg?v=1750173491,kg,,420.00,
banarasi-silk-dupatta-8,Banarasi Silk Dupatta,<p><span>Banarasi Silk Dupatta</span><br><span>Length :- 2.5 meter</span><br><span>Panna :- 36</span></p>,Nirchal,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,Dupatta,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0296.jpg?v=1750173100,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0296.jpg?v=1750173100,kg,,420.00,active
banarasi-silk-dupatta-8,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0294.jpg?v=1750173100,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0294.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0293.jpg?v=1750173100,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0293.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0292.jpg?v=1750173100,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0292.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0291.jpg?v=1750173100,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0291.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0290.jpg?v=1750173100,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0290.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,7,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0289.jpg?v=1750173100,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0289.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,8,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0288.jpg?v=1750173100,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0288.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,9,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0287.jpg?v=1750173100,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0287.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,10,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0286.jpg?v=1750173100,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0286.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,11,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0285.jpg?v=1750173100,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0285.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,12,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0284.jpg?v=1750173100,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0284.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,13,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0283.jpg?v=1750173100,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0283.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,14,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0282.jpg?v=1750173100,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0282.jpg?v=1750173100,kg,,420.00,
banarasi-silk-dupatta-8,,,,,,,,,15,,,,,,,,"",0.0,shopify,5,deny,manual,649.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0295.jpg?v=1750173100,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0295.jpg?v=1750173100,kg,,420.00,
rayon-mukaish-kurti-palazzo-set,Rayon Mukaish Kurti Palazzo Set,"<p><strong>Exclusive Rayon Mukaish A New Concept In Rayon Kurti Palazzo Mukaish set</strong></p>
<p>Fabric :- Rayon<br>Sleeve length :- 19<br>Size :- 38 to 46<br>Length Approx 44+</p>
<p>Rayon Palazzo<br>Fit up to :- 30 - 50 Waist Size.<br>Length Approx 39</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Womens Kurta Sets,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,2100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0313.jpg?v=1750162977,1,"",false,,,,,,,,,,,,,,,,,,,,,,rayon,,,,,,,,,38; 40; 42; 44; 46,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0313.jpg?v=1750162977,kg,,1750.00,active
rayon-mukaish-kurti-palazzo-set,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,2100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0312.jpg?v=1750162978,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0312.jpg?v=1750162978,kg,,1750.00,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,2100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0311.jpg?v=1750162977,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0311.jpg?v=1750162977,kg,,1750.00,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,2100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0310.jpg?v=1750162977,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0310.jpg?v=1750162977,kg,,1750.00,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,2100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0309.jpg?v=1750162977,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0309.jpg?v=1750162977,kg,,1750.00,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,2100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0308.jpg?v=1750162977,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0308.jpg?v=1750162977,kg,,1750.00,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0305.jpg?v=1750162977,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0306.jpg?v=1750162977,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rayon-mukaish-kurti-palazzo-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0307.jpg?v=1750162977,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modal-heavy-daman-chikan-work-hand-embroidery-kurti,Modal Heavy Daman Chikan Work Hand Embroidery Kurti,"<p>Modal Heavy Daman Chikan Work Hand Embroidery Kurti</p>
<p>Chest Size :- S(36""), M(38""), L(40""), XL(42""), XXL(44"")<br>Length :- 45""+<br>Neck :-Round Neck  <br>Sleeves :- Full Sleeves <br>Cloth :- Modal Cotton (Best Quality)</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Womens Kurtis,"",true,Color,1,,Size,s,product.metafields.shopify.size,,,,"",0.0,shopify,5,deny,manual,1699.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0315.jpg?v=1750162232,1,"",false,,,,,,,,,,,,,,,,,,,,,,modal; cotton,,,,,,,,,s; m; l; xl; 2xl,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0315.jpg?v=1750162232,kg,,1300.00,active
modal-heavy-daman-chikan-work-hand-embroidery-kurti,,,,,,,,,1,,,m,,,,,"",0.0,shopify,5,deny,manual,1699.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0316.jpg?v=1750162232,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0315.jpg?v=1750162232,kg,,1300.00,
modal-heavy-daman-chikan-work-hand-embroidery-kurti,,,,,,,,,1,,,l,,,,,"",0.0,shopify,5,deny,manual,1699.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0317.jpg?v=1750162232,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0315.jpg?v=1750162232,kg,,1300.00,
modal-heavy-daman-chikan-work-hand-embroidery-kurti,,,,,,,,,1,,,xl,,,,,"",0.0,shopify,5,deny,manual,1699.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0318.jpg?v=1750162232,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0315.jpg?v=1750162232,kg,,1300.00,
modal-heavy-daman-chikan-work-hand-embroidery-kurti,,,,,,,,,1,,,2xl,,,,,"",0.0,shopify,5,deny,manual,1699.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0319.jpg?v=1750162232,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250617-WA0315.jpg?v=1750162232,kg,,1300.00,
